P60 FFSOL PMER T2M VV850 HautSoleil HOUR rayth FLSOLAIRE_D PRECIP CAPE_INS HU950 CouvTot
1505.73259052925 3.3113 101480 288.16 0.233680456876755 20.488898989772 16 73.6409027867882 1050000 8.13151629364128e-20 33.8948287963867 37.7480354309082 A
967.473790833122 1.9964 101830 280.43 0.280175656080246 20.9664359531716 13 121.656547940184 174000 8.13151629364128e-20 3.91088843345642 96.9342041015625 C
1890.86604203596 2.0378 101910 294.23 0.267479985952377 34.7323579421059 15 334.015912179262 2421000 0.00099999999999989 26 48.0279998779297 B
6.28859224127133e-17 5.6141 101440 282.12 0.230378776788712 -0.537367182462447 5 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 48.4513549804688 A
1662.72474044062 2.3752 102130 291.66 0.191379994153976 45.3520700605432 9 488.783621966955 2262000 8.13151629364128e-20 36 48.8680000305176 A
0.773360344390985 0.367286533117294 101830.6953125 287.200622558594 -0.0303901359438896 -1.97527116608852 5 0.000285549857804271 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 61.2672080993652 B
6.28859224127133e-17 3.7522 101690 296.36 -0.37635064125061 -4.59917769489806 5 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 0.344182014465332 31.0846138000488 A
6.28859224127133e-17 3.74379992485046 99901 281.350006103516 -1.2849999666214 -16.1257697688987 6 8.13151629364128e-20 520 0.624000000000001 13 84.4369964599609 C
6.28859224127133e-17 0.55377 102810 277.7 -0.289220005273819 -13.8575727401057 18 8.13151629364128e-20 8.13151629364128e-20 0.243 1 97.1620025634766 C
580.79361863763 1.2375 101300 295.96 -0.189219996333122 32.9218094838797 9 362.762425369563 1437000 0.000977000000000005 274 65.2129974365234 C
317.077741200304 1.5764946937561 101742.3671875 291.574066162109 -0.486743032932281 26.5549421733023 7 214.117330596535 675405.370258517 0.00236407577243513 45.4955978393555 63.9870376586914 B
12.3737655102558 1.97788989543915 101481.1796875 295.406585693359 0.0275492668151855 -8.70553315433545 19 8.13151629364128e-20 2448.55559804265 8.13151629364128e-20 8.13151629364128e-20 34.8123016357422 B
1450.0506457331 4.258 101060 289.93 -0.424830377101898 54.5079239503357 14 585.208845897781 2360000 0.103000000000002 245.523208618164 79.6619415283203 B
112.910610281084 1.3871 99955 276.57 0.34663188457489 13.5294696997465 8 14.814326227414 41800 0.00683999999999996 8.13151629364128e-20 88.1226196289062 B
546.765763484426 1.48109996318817 100300 291.25 -0.769110023975372 31.5522261649554 15 284.93556244855 1647006.35867678 0.736960753774033 550 88.0619964599609 B
1890.86604203596 3.0888 102420 291.26 0.361051172018051 40.2644963493283 14 423.878626011249 2449000 8.13151629364128e-20 103.147941589355 69.6454925537109 A
334.865029121297 1.13859844207764 101826.421875 300.289459228516 -0.170705571770668 4.28785962845271 19 0.323526495134592 32410.0622297064 8.13151629364128e-20 484.383453369141 58.7748336791992 A
12.3737655102558 4.0348 102480 268.8 0.314994513988495 2.82262642479598 8 0.521926896314118 3100 0.06494 2.88095235824585 99.3152008056641 B
525.88503418587 4.21973466873169 101569.8828125 295.687103271484 -0.0437453538179398 25.7482013740115 7 205.409812418754 922793.547403752 8.13151629364128e-20 3.65791273117065 55.4028778076172 A
1608.58951633325 2.0494 101570 292.21 0.0307299997657537 42.3619913298953 9 459.273529724499 2121000 0.000969999999999998 30 57.4939994812012 A
31.7077741200304 4.50555753707886 98059.5546875 279.928161621094 -1.25725150108337 5.6708601665276 16 0.0926738515031819 2829.92120707818 1.1670555373577 95.2116317749023 94.4867095947266 B
6.28859224127133e-17 3.4708 103280 273.73 0.411230444908142 -20.6340964768899 19 8.13151629364128e-20 8.13151629364128e-20 0.00190000000000001 8.13151629364128e-20 95.8601684570313 B
148.485186123069 4.89769983291626 100630 285.489990234375 -1.07622134685516 2.79125102260971 16 8.59032908537898e-06 46100 8.13151629364128e-20 52.3774261474609 63.475757598877 A
558.366168650291 3.58240008354187 100890 290.109985351562 -0.65736997127533 16.1490140069103 18 42.4773295654741 965156.444869671 2.61929646444167 888 81.7310028076172 B
1512.69283362877 0.825600028038025 100290 291.130004882812 -0.325459986925125 45.4273805392841 15 405.470230147264 1170357.23100151 0.00378822495337118 642 65.6729965209961 A
1280.68473031147 2.3747 101680 287.83 -0.0377498455345631 57.6381851292419 10 626.636452640914 1592000 8.13151629364128e-20 97.1844940185547 74.6912536621094 B
6.28859224127133e-17 1.1261 100660 283.75 0.0538995265960693 -6.97383836139564 4 8.13151629364128e-20 8.13151629364128e-20 0.0077999999999998 152.819580078125 71.2279815673828 A
1958.14839199797 1.3174 101890 293.2 0.155517041683197 52.0132102082544 10 581.634678179429 2770000 8.13151629364128e-20 54.0051231384277 64.0393981933594 A
6.28859224127133e-17 2.589 101410 280.51 -0.437559992074966 -14.3338221648284 6 8.13151629364128e-20 8.13151629364128e-20 0.56933 15 85.5210037231445 C
138.431501645986 4.1239 102240 283.33 -0.0352856069803238 3.16248013479369 16 5.81316146026755e-05 50000 8.13151629364128e-20 8.13151629364128e-20 80.1006240844727 A
136.111420612813 4.7874 101970 280.14 -0.513650059700012 20.7705670442747 13 116.883688847557 85999.9999999999 0.75 70.3248138427734 92.2453918457031 C
1675.09850595087 1.29830002784729 101990 291.489990234375 0.057353001087904 38.067727505025 9 416.39752783612 2179085.09404988 8.13151629364128e-20 32 65.2300033569336 B
159.312230944543 5.1322 101800 283.43 0.100921519100666 5.23214798791122 8 18.8341194674112 280500 8.13151629364128e-20 8.13151629364128e-20 81.6315994262695 A
2376.5363383135 2.9035 102130 293.37 -0.000741703435778618 40.0249527188668 13 434.97885442131 2528000 8.13151629364128e-20 28.3722686767578 50.0711326599121 A
1119.05241833376 2.61471176147461 101663.6953125 289.462982177734 -0.116032272577286 31.2603350373226 8 302.271034911525 1461934.80798694 8.13151629364128e-20 28.6169815063477 78.9576416015625 B
21.6540896429476 0.14121 101520 274.75 -0.00315230339765549 14.6805069914048 8 21.2032612232003 282600 0.000980000000000036 8.13151629364128e-20 88.2425079345703 A
4.64016206634591 0.61801 102190 292.94 -0.321687638759613 -3.78483099304901 20 8.13151629364128e-20 1000 0.00190000000000001 228.91340637207 32.7114448547363 A
86.6163585717903 0.59084 102600 284.85 0.0983286872506142 4.19261398780861 7 19.4431896775913 335000 8.13151629364128e-20 8.13151629364128e-20 37.0594787597656 A
907.925044315016 3.25117087364197 100803.40625 282.547149658203 0.489406019449234 21.7495231272856 10 203.455539496285 205762.474196916 0.189035204615323 8.13151629364128e-20 95.6116638183594 C
2290.6933400861 1.06003522872925 101650.2890625 296.305114746094 0.0323583297431469 34.875580738471 14 342.338566967476 2429192.22145211 8.13151629364128e-20 26.1566581726074 23.8407363891602 A
2200.21017979235 1.3901 101230 300.06 0.198816239833832 38.8364587805926 14 402.853222801763 2494000 8.13151629364128e-20 260.320892333984 55.1021270751953 A
206.487211952393 2.07990002632141 101650 290.690002441406 0.103380002081394 41.912380168907 9 454.709051061379 14149.2685835896 4.99325554522743 298 97.193000793457 C
129.151177513294 3.9922 100810 293.6 -1.5828161239624 15.2047807992061 7 99.7612555579458 415000 0.8161 304.195922851563 84.1052551269531 C
1466.29121296531 1.01527857780457 102685.203125 279.4140625 0.186898350715637 23.0011459389044 10 225.56911951265 952453.3077895 8.13151629364128e-20 1.419753074646 38.0144958496094 B
6.28859224127133e-17 1.36598587036133 101694.109375 286.131591796875 -0.104788906872272 -13.0072311435835 19 8.13151629364128e-20 8.13151629364128e-20 0.000173333327900619 8.13151629364128e-20 41.4082641601562 A
2151.48847809572 3.9337 101310 296.85 -0.130559995770454 42.3066673225661 15 436.259247044545 2766000 8.13151629364128e-20 52 45.8639984130859 A
24.7475310205115 0.3348 102760 278.53 -0.11106999963522 13.6746006523009 9 28.6424884136485 12300 0.2246 3 99.3880004882812 C
6.28859224127133e-17 3.20205068588257 101362.5 282.366638183594 0.237762376666069 -7.17703645386961 4 8.13151629364128e-20 8.13151629364128e-20 0.0114060545127191 29.7037048339844 99.6698303222656 B
